Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
320,1,155.0,1,-1.2862846119297249,1.9171005866063524,At Risk
295,1,100.5,1,-1.1949258950711856,1.688411686788338,At Risk
358,1,76.55,1,-1.4364918433001868,2.2574448288796933,At Risk
185,1,235.56,1,-0.7665872254548911,0.6990604658357245,At Risk
191,2,617.05,1,-0.6748873431549453,0.7876603561772569,At Risk
44,2,348.1,0,-0.13407588280812296,-0.5547108804905823,Loyal Customers
52,1,202.68,0,-0.26248228268386337,-0.5059890745758167,Loyal Customers
26,1,615.49,0,-0.13445447966145216,-0.7226844051466776,Loyal Customers
38,3,1247.69,0,0.03974877943484894,-0.5513736452284228,Loyal Customers
9,3,202.11,0,0.07664491586835574,-0.8608884200229687,Loyal Customers
297,1,142.4,1,-1.1995947635729136,1.7083972242173562,At Risk
33,3,1727.6,0,0.09253449180959492,-0.5750102607817454,Loyal Customers
10,8,3212.84,0,0.7231492175593974,-0.6306406206089359,Loyal Customers
65,2,1043.46,0,-0.1651384616979822,-0.3333616303323528,Loyal Customers
10,9,4642.57,0,0.9114076679802576,-0.5491348480091048,Loyal Customers
218,1,67.95,1,-0.9040259901068871,0.9901428819223862,At Risk
2,9,3479.91,0,0.8601100974359926,-0.6738845294749236,Loyal Customers
65,2,487.99,0,-0.20419934954076782,-0.3583744332397473,Loyal Customers
3,19,2612.96,3,1.6725304122849618,-0.5326232847834708,Big Spenders
149,1,574.7,1,-0.6056634562615618,0.3885538702828275,At Risk
4,13,4051.48,0,1.2435647524061455,-0.5615477245842693,Loyal Customers
130,4,1475.81,0,-0.2067940419592907,0.3085675918551353,Loyal Customers
34,6,1449.32,0,0.3323157530422518,-0.527116634412031,Loyal Customers
119,1,156.75,0,-0.52082446273334,0.09825187110501996,Loyal Customers
107,6,2157.73,0,0.10417320100783295,0.16538857008889357,Loyal Customers
11,7,2599.03,0,0.5884589631078097,-0.6663561414127387,Loyal Customers
71,6,2059.4500000000003,0,0.2343374088203653,-0.16481503925008092,Loyal Customers
92,9,1100.27,0,0.35008454686936064,0.033405486572569705,Loyal Customers
311,1,1063.0,1,-1.1881648389375679,1.8765432925805163,At Risk
43,2,770.03,0,-0.10059793764251485,-0.5447607717290314,Loyal Customers
362,1,121.05,1,-1.4485931731029325,2.2956462255296164,At Risk
92,7,1496.98,0,0.2025429123193269,0.01701921086175678,Loyal Customers
1,13,5855.57,0,1.3818520740062183,-0.5074577601462504,Loyal Customers
22,2,490.22,0,-0.04031370512047108,-0.7473978137605073,Loyal Customers
4,3,1937.25,0,0.21769893840728666,-0.8280020539689158,Loyal Customers
11,6,1051.79,0,0.39193715925579076,-0.7531533869447675,Loyal Customers
99,1,387.52,0,-0.4284436735635282,-0.07234437317789005,Loyal Customers
57,2,813.11,0,-0.15087559451436358,-0.416129411284025,Loyal Customers
1,6,4263.64,0,0.65587229626443,-0.6990177525293508,Loyal Customers
218,1,265.2,1,-0.8901552857898413,0.9990250454478395,At Risk
18,1,322.08,0,-0.12462601863364042,-0.8082917766277039,Loyal Customers
24,10,4481.67,0,0.9345052759789472,-0.41256364334534945,Loyal Customers
50,2,363.34000000000003,0,-0.15585008273085263,-0.49972827977778245,Loyal Customers
7,5,1224.06,0,0.331562622455248,-0.7987186943711551,Loyal Customers
303,1,470.36,1,-1.199378359419463,1.7774616002289128,At Risk
10,6,2248.5,0,0.47989796521106065,-0.7083149503948732,Loyal Customers
22,6,1372.8,0,0.3726266004073219,-0.6391550161099342,Loyal Customers
99,1,89.06,0,-0.44943150834408846,-0.08578402096398288,Loyal Customers
366,1,63.0,1,-1.4679058627419928,2.3292297977459007,At Risk
306,1,131.9,1,-1.2346019529171686,1.789368925158753,At Risk
320,1,2661.24,1,-1.1100447438052483,2.0299565233061356,At Risk
8,5,2357.6800000000003,0,0.407471618229466,-0.7386224179767161,Loyal Customers
1,4,1712.89,0,0.301064014584764,-0.8481280926494553,Loyal Customers
205,2,1589.82,1,-0.6597888018188631,0.9581556385892027,At Risk
54,4,1420.2,0,0.07867662674150404,-0.3816902137095154,Loyal Customers
1,4,1010.35,0,0.25166110147501797,-0.8797634546934199,Loyal Customers
19,5,1163.23,0,0.28159326437815635,-0.6928651804056778,Loyal Customers
9,2,375.35,0,0.0011080010576095443,-0.870212485822313,Loyal Customers
19,4,885.8,0,0.17436504252273052,-0.7224829072241151,Loyal Customers
181,3,483.25,1,-0.5585005186229588,0.7082664980154223,At Risk
60,2,643.9,0,-0.17419745566398304,-0.39660076226453717,Loyal Customers
11,2,259.05,0,-0.014685559068740328,-0.8573506912055979,Loyal Customers
190,1,119.93,1,-0.7937566125134725,0.7391006024488805,At Risk
5,9,3017.28,0,0.8161548164602257,-0.6675685771430836,Loyal Customers
311,1,113.64,1,-1.2549242399536928,1.8337936309099236,At Risk
155,1,1837.92,1,-0.5396791691192122,0.4997329852490889,At Risk
110,3,434.34,0,-0.2915969390892159,0.06355734649900352,Loyal Customers
148,3,2103.06,1,-0.31894242920942156,0.48257661866723145,At Risk
66,11,1980.57,0,0.6864248978551948,-0.12798865970092932,Loyal Customers
98,3,529.62,0,-0.23920504228602937,-0.04074488466063413,Loyal Customers
247,3,1038.44,1,-0.7707640361097605,1.3305264745471685,At Risk
29,7,2272.4,0,0.49695255217383094,-0.5181752522715638,Loyal Customers
18,4,596.26,0,0.15781211316134944,-0.7445702782265912,Loyal Customers
12,2,461.19,0,-0.004278635067611676,-0.8391989404420299,Loyal Customers
104,8,1852.67,0,0.26958264435346796,0.15875367154303666,Loyal Customers
74,2,234.34000000000003,0,-0.2563049508226131,-0.28835177189892836,Loyal Customers
46,1,547.66,0,-0.21537725838046826,-0.544750975946975,Loyal Customers
72,3,925.85,0,-0.11234315195095206,-0.2581868122974115,Loyal Customers
257,1,193.0,1,-1.043730661694871,1.348700115731892,At Risk
20,4,1309.6,0,0.200359192475273,-0.6943498111269502,Loyal Customers
254,2,316.25,1,-0.9359215017270346,1.3442269483470828,At Risk
11,1,279.05,0,-0.10099837618389262,-0.8735751511171881,Loyal Customers
165,2,636.51,1,-0.5745200802750434,0.553252483032317,At Risk
18,6,2022.81,0,0.433566170287287,-0.6460826414540896,Loyal Customers
282,1,137.1,1,-1.1428527537453081,1.572417705774443,At Risk
50,1,321.92,0,-0.24648198050077277,-0.5187184810517722,Loyal Customers
39,1,162.8,0,-0.21578724765034413,-0.6254269484486554,Loyal Customers
27,6,1165.48,0,0.3390095333546723,-0.6032436783492436,Loyal Customers
68,1,1064.28,0,-0.2628165576812466,-0.32240099375052444,Loyal Customers
207,1,463.38,1,-0.8343350642069386,0.908405789851435,At Risk
175,2,340.93,1,-0.6333818642866164,0.6304364279546639,At Risk
7,5,2383.2400000000002,0,0.41307665556162676,-0.746520842328392,Loyal Customers
26,1,139.56,0,-0.1679220807038432,-0.7441155234567868,Loyal Customers
51,2,123.8,0,-0.17650228513151275,-0.501465370514454,Loyal Customers
312,2,538.8100000000001,1,-1.1411145253511172,1.8791134775880776,At Risk
309,1,475.37,1,-1.2218719373151374,1.831983544247845,At Risk
43,5,1957.32,0,0.24605047967307192,-0.4399219484268961,Loyal Customers
26,3,808.44,0,0.054552298146321815,-0.6797457515173917,Loyal Customers
88,3,356.85,0,-0.21327783047667911,-0.13901862064582554,Loyal Customers
184,2,251.21,1,-0.6739598378944779,0.7078408538923274,At Risk
20,11,2429.83,0,0.8931688245828382,-0.5240304602391925,Loyal Customers
3,6,3543.26,0,0.5975995723163259,-0.7133576681405489,Loyal Customers
47,4,673.26,0,0.0528050170958818,-0.47867064131535897,Loyal Customers
17,8,5859.43,0,0.8826050272348102,-0.44811899178064635,Loyal Customers
17,5,1960.65,0,0.3452834740579981,-0.6750561551468198,Loyal Customers
24,6,1367.88,0,0.36466532949178354,-0.621277782337503,Loyal Customers
22,2,268.05,0,-0.055936794489890994,-0.7574021243838278,Loyal Customers
11,5,1314.81,0,0.3227136124226587,-0.7584346611531603,Loyal Customers
188,2,275.28,1,-0.6874978140302894,0.7451222880539103,At Risk
101,3,455.59000000000003,0,-0.2558338051497353,-0.01693028215900359,Loyal Customers
61,3,990.2,0,-0.06593391317540177,-0.354832430097169,Loyal Customers
18,6,2076.89,0,0.43736909900447757,-0.6436474201437903,Loyal Customers
33,2,330.45,0,-0.09343291908452588,-0.6550489566380566,Loyal Customers
64,1,174.37,0,-0.3101648204598633,-0.39867118566561077,Loyal Customers
2,2,270.6,0,0.020395466724350667,-0.9382751106681521,Loyal Customers
24,4,974.54,0,0.16156704122473037,-0.6732399936289721,Loyal Customers
108,1,241.09,0,-0.47300951861280754,0.0025064026024681574,Loyal Customers
32,9,1843.83,0,0.6308308362862668,-0.4760754598088372,Loyal Customers
20,9,4215.9,0,0.8433275791325804,-0.4778538831453217,Loyal Customers
3,55,8507.13,3,5.244903090142358,0.3492932138596195,Big Spenders
37,1,364.21999999999997,0,-0.19400801273835708,-0.634455791180521,Loyal Customers
60,3,578.61,0,-0.0910694507086229,-0.38241571014036285,Loyal Customers
26,6,2862.11,0,0.4621249274071669,-0.5358938542726337,Loyal Customers
236,4,932.85,1,-0.6485858251128368,1.2433535214802611,At Risk
25,7,1949.72,0,0.489492145464963,-0.5689030887162172,Loyal Customers
3,18,4397.3,3,1.7102867381596025,-0.46939955004614653,Big Spenders
60,3,2854.84,0,0.06899601589512509,-0.27991711910592587,Loyal Customers
260,1,170.95,1,-1.0567041687390581,1.3748553765861364,At Risk
58,1,355.56,0,-0.2745775789706073,-0.4448085474364344,Loyal Customers
65,2,388.25,0,-0.2112131089759118,-0.362865723430007,Loyal Customers
16,2,537.48,0,-0.014144478481313656,-0.7995660407326691,Loyal Customers
10,3,952.66,0,0.12561626549438218,-0.8180417780097486,Loyal Customers
59,8,1453.35,0,0.41284641553848106,-0.2664502786598683,Loyal Customers
186,1,103.25,1,-0.7796989684187104,0.7021519398383906,At Risk
29,16,3599.73,3,1.3797639961377692,-0.3042800735396397,Big Spenders
24,2,2004.3,0,0.0585417532800497,-0.6611200405956114,Loyal Customers
5,5,2573.93,0,0.4341013522869375,-0.7560328567440502,Loyal Customers
4,8,3974.75,0,0.7995729376848758,-0.6506281724811472,Loyal Customers
151,2,652.8,1,-0.5200674996247256,0.42729455249101717,At Risk
311,1,289.24,1,-1.2425759728912176,1.8417008953716199,At Risk
11,2,757.37,0,0.02035651634454378,-0.8349113516466427,Loyal Customers
18,2,186.23,0,-0.04645982304005855,-0.7972840398817602,Loyal Customers
152,1,164.22,1,-0.6459515269451415,0.3972181360638557,At Risk
19,5,859.27,0,0.2602186672465505,-0.7065524930809468,Loyal Customers
10,4,2279.4900000000002,0,0.3066387439293159,-0.7411695903365039,Loyal Customers
57,2,312.54,0,-0.1860758908894391,-0.43867006829764316,Loyal Customers
85,1,788.38,0,-0.34694796612382484,-0.1809851243681956,Loyal Customers
7,22,2237.77,3,1.8940739792735626,-0.4619453418510986,Big Spenders
76,3,1080.76,0,-0.11668040335752526,-0.21501365557222749,Loyal Customers
4,18,5006.77,3,1.749337281879171,-0.4329057375901935,Big Spenders
96,4,3099.12,0,0.036817816156577046,0.0739859267997732,Loyal Customers
111,1,1432.0,0,-0.40068715996166443,0.08328122781581969,Loyal Customers
57,2,1530.3600000000001,0,-0.10043826791663914,-0.38383165823646387,Loyal Customers
1,1,227.39,0,-0.06655465740451737,-0.966395306242721,Loyal Customers
281,2,218.06,1,-1.0456327390672966,1.5841390018150632,At Risk
3,7,2804.54,0,0.6333716918053833,-0.7294971553468997,Loyal Customers
180,9,1639.82,1,0.052952979360407444,0.8540477882256952,At Risk
372,1,35.400000000000006,1,-1.4926925897772305,2.382283314121917,At Risk
13,4,859.71,0,0.1953762658074884,-0.7779540832182897,Loyal Customers
3,1,168.63,0,-0.07830198013465513,-0.950942486585425,Loyal Customers
17,1,138.6,0,-0.13372076345831238,-0.825603267967267,Loyal Customers
41,1,114.11,0,-0.22682644367593116,-0.6095206768942677,Loyal Customers
6,5,986.96,0,0.31869729631001836,-0.8184446932302863,Loyal Customers
169,4,1033.06,1,-0.3864266522606769,0.6415568031056936,At Risk
50,1,157.05,0,-0.2580757093765717,-0.5261425738296759,Loyal Customers
277,1,237.36,1,-1.1167641916568307,1.5316854583709896,At Risk
19,9,1580.29,0,0.6617980045134464,-0.6055847389749732,Loyal Customers
372,1,39.75,1,-1.4923866959177672,2.3824791945342656,At Risk
15,4,1320.21,0,0.22014352824170663,-0.739118996223975,Loyal Customers
35,3,557.94,0,0.002668206210984405,-0.6095812457400445,Loyal Customers
22,3,617.15,0,0.05633129240179678,-0.7245570989095262,Loyal Customers
7,2,363.33,0,0.007878043931927264,-0.8888525274534068,Loyal Customers
20,6,1740.6,0,0.4061057480405768,-0.6406917707943223,Loyal Customers
11,2,866.24,0,0.028012301282423553,-0.8300089377403507,Loyal Customers
44,1,221.97,0,-0.23066462398842053,-0.5775155713576832,Loyal Customers
306,1,393.33000000000004,1,-1.2162180835655576,1.8011411127909926,At Risk
11,1,213.96,0,-0.1055755328074491,-0.8765061525056381,Loyal Customers
275,1,660.0,1,-1.0794286717815134,1.5326181477815868,At Risk
1,93,12076.15,3,8.836823971825766,1.142659592597895,Big Spenders
16,14,16209.5,3,2.140549375097827,0.11164541818250572,Big Spenders
4,4,1785.15,0,0.2947224270545974,-0.817726054395538,Loyal Customers
72,4,601.56,0,-0.04742813770846836,-0.2556645249544409,Loyal Customers
243,3,406.08000000000004,1,-0.8000012727953218,1.2658537539425028,At Risk
9,3,553.44,0,0.1013505916488765,-0.8450680372021955,Loyal Customers
246,1,394.44,1,-0.9876811955184395,1.2582276578697995,At Risk
206,2,412.78000000000003,1,-0.7463664049659388,0.9142029417429618,At Risk
1,5,1788.3600000000001,0,0.39409032290979396,-0.8276046205615658,Loyal Customers
185,1,320.58000000000004,1,-0.7606085827120002,0.7028889147225891,At Risk
32,5,886.7,0,0.2126481428911188,-0.5876752424572431,Loyal Customers
57,2,225.85,0,-0.192171968746193,-0.44257371725085765,Loyal Customers
196,2,899.63,1,-0.6740544327935477,0.8456318810665641,At Risk
24,4,2791.27,0,0.2893202714093019,-0.5914326783357053,Loyal Customers
91,2,671.96,0,-0.29026132786190334,-0.11480611129387974,Loyal Customers
4,2,955.26,0,0.06092575617863994,-0.8893461033906149,Loyal Customers
51,3,1006.98,0,-0.026677464340469564,-0.4445707334017537,Loyal Customers
263,1,114.56,1,-1.0720924792623199,1.3994643079323246,At Risk
266,1,344.90000000000003,1,-1.0673178136191601,1.4369846854009622,At Risk
36,2,609.85,0,-0.08520833327003914,-0.6153194083579674,Loyal Customers
51,1,443.6,0,-0.2417330380933046,-0.504189842466952,Loyal Customers
52,6,2984.49,0,0.3717319139585948,-0.2950989287857405,Loyal Customers
24,6,2107.38,0,0.41666728560055627,-0.5879781122382748,Loyal Customers
22,1,110.46,0,-0.15473781631816963,-0.7816234584170163,Loyal Customers
59,1,96.12,0,-0.29662915787777794,-0.44744173477212507,Loyal Customers
170,2,693.8100000000001,1,-0.5895289558124753,0.6010796540609693,At Risk
68,2,830.76,0,-0.19151855823796068,-0.31579133513655055,Loyal Customers
157,2,597.09,1,-0.5468309338759442,0.4790822761334448,At Risk
2,73,280206.02,2,25.933638885287998,12.883090436401318,Potential Loyalists
201,1,236.04000000000002,1,-0.8274758269490781,0.8438723304124064,At Risk
5,4,1402.59,0,0.26401299711820136,-0.8259033328503862,Loyal Customers
67,2,653.75,0,-0.20015832989694804,-0.3328114825064828,Loyal Customers
77,1,114.18,0,-0.3638968206695893,-0.2837394618763822,Loyal Customers
1,7,1926.65,0,0.5792533861524488,-0.7871273056308922,Loyal Customers
8,4,1932.23,0,0.2898345667009901,-0.7749054824125811,Loyal Customers
169,2,291.05,1,-0.6140435639711996,0.5738939887398529,At Risk
18,4,848.22,0,0.17553004806488745,-0.733224524503533,Loyal Customers
5,2,247.15,0,0.007323511081715277,-0.912182891785698,Loyal Customers
9,9,2529.93,0,0.7666535673113668,-0.6533163752764937,Loyal Customers
87,2,285.74,0,-0.30218989453176043,-0.1683951526582152,Loyal Customers
27,1,107.95,0,-0.17395255662215425,-0.7364895304832046,Loyal Customers
29,4,741.37,0,0.12613219112216634,-0.6384926808474094,Loyal Customers
20,2,636.24,0,-0.022430221889925547,-0.7589213173760743,Loyal Customers
61,5,1835.7,0,0.16896045957325062,-0.2825094631166303,Loyal Customers
24,1,195.25,0,-0.15639064168601632,-0.759706585152223,Loyal Customers
11,25,9175.04,3,2.629832859267107,-0.06198747246328058,Big Spenders
242,3,1259.24,1,-0.7361990496949119,1.2952221409148588,At Risk
280,2,392.86,1,-1.029533081140581,1.5829608516562321,At Risk
235,2,765.55,1,-0.8319812367499781,1.1925204961974856,At Risk
3,5,1736.4,0,0.3828211790864035,-0.8118455970412886,Loyal Customers
16,1,596.36,0,-0.09772323737671057,-0.8140397350276832,Loyal Customers
31,6,2548.2400000000002,0,0.42101521880835135,-0.5047804608649827,Loyal Customers
25,16,28754.11,3,3.1638613391254102,0.7922235884582256,Big Spenders
71,3,498.95,0,-0.13855529522862933,-0.28645950133211207,Loyal Customers
188,2,52.0,1,-0.7031989590741932,0.7350679941529561,At Risk
26,5,1201.51,0,0.25763159989796,-0.6277956983204821,Loyal Customers
107,1,628.38,0,-0.44196747305451234,0.010896672862007776,Loyal Customers
8,21,5579.1,3,2.0375108602973655,-0.319560988150153,Big Spenders
209,1,112.8,1,-0.8666032940792834,0.9107179607888436,At Risk
44,2,355.05,0,-0.1335871558372562,-0.5543979221306233,Loyal Customers
31,5,2114.33,0,0.3027832564635398,-0.5414444789303804,Loyal Customers
137,4,591.55,0,-0.2956291135910586,0.3320951163293209,Loyal Customers
265,1,172.9,1,-1.0756052799365585,1.42019013823008,At Risk
4,7,2078.95,0,0.5785402456364082,-0.7531210677897643,Loyal Customers
218,2,188.60999999999999,1,-0.8078219016648113,1.0127012587997064,At Risk
2,5,1217.27,0,0.3501233827838281,-0.8442714011175736,Loyal Customers
214,1,109.13000000000001,1,-0.8858996060791249,0.9557996539460291,At Risk
32,3,2195.1,0,0.12921693885468477,-0.5630081358384207,Loyal Customers
11,9,2526.09,0,0.7587682424574882,-0.6353905091258242,Loyal Customers
1,17,3251.79,3,1.5496300540446526,-0.5562056830462456,Big Spenders
15,1,318.17,0,-0.11347802988638842,-0.8356160157588596,Loyal Customers
11,9,1493.96,0,0.6861884196602637,-0.6818673022286185,Loyal Customers
199,1,179.0,1,-0.8238716097191374,0.8232050390884562,At Risk
3,3,1126.37,0,0.16448515739242678,-0.8735653546664991,Loyal Customers
15,13,4921.04,0,1.2628284640424194,-0.42284815830260497,Loyal Customers
14,4,599.48,0,0.1732691337626221,-0.7806228442380619,Loyal Customers
10,11,2839.62,0,0.9600619046149425,-0.5960715311628473,Loyal Customers
29,3,917.07,0,0.050768264562978796,-0.6477059728963223,Loyal Customers
9,11,2662.2,0,0.9513933015806953,-0.6131101408245182,Loyal Customers
24,1,160.19,0,-0.15885607587286357,-0.7612853362457712,Loyal Customers
25,4,867.38,0,0.15022385701160157,-0.6690160156330732,Loyal Customers
43,2,307.51,0,-0.1331225417526292,-0.5655880380093492,Loyal Customers
2,5,1581.84,0,0.3757601010239569,-0.8278548213635836,Loyal Customers
6,3,663.81,0,0.12053479884658219,-0.8672462502360694,Loyal Customers
147,1,180.42000000000002,1,-0.6257740999891905,0.3527006685541936,At Risk
10,6,1122.3600000000001,0,0.40070731902805423,-0.7590250119033854,Loyal Customers
25,1,655.58,0,-0.12782768651825613,-0.7299285438911299,Loyal Customers
274,1,268.58,1,-1.103145846292809,1.5059431224319715,At Risk
374,1,313.49,1,-1.4807524765165094,2.4129044824917556,At Risk
1,8,1897.57,0,0.6649276937862384,-0.7713117179363419,Loyal Customers
47,3,380.02,0,-0.05553497071773156,-0.5090002921152279,Loyal Customers
8,8,2702.4900000000002,0,0.6948764818161564,-0.6717204520987833,Loyal Customers
16,12,9585.91,3,1.4993372436303938,-0.22086482507071634,Big Spenders
4,32,6065.69,3,3.0518701482298534,-0.14547175820689193,Big Spenders
4,3,1164.55,0,0.16336234410674758,-0.8627967193991709,Loyal Customers
43,7,1314.45,0,0.37628203779885216,-0.4346202525560101,Loyal Customers
